states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3],states: rlevel[$t4],states: rlevel[$sea]
27.524087658455805,47.87669188633603,65.14026815879973,102.37976792456462,4092.079184371844
27.230427013513804,45.027223220184574,71.66449576449119,163.41513588785733,4097.662718113953
30.33303669137822,47.29245155268041,56.65618220778803,110.73350028310111,4229.984829265052
29.265428235385073,47.618911722214854,61.31215811413024,168.77127674718525,4238.032225181085
29.450688491213352,47.28511411479907,86.88501635919236,182.89064879086732,4268.488532243929
31.35271519722549,33.14519544369436,97.57226950365191,112.99460455652722,4409.935215298901
34.07024446088942,43.72977303419771,99.21746986344422,122.51867437712752,4455.463838264342
37.98986959728572,35.72743102645418,110.3224295321449,111.9973466064968,4528.962923237619
31.536302025612876,44.63950523704821,81.04289051400906,129.11991008842952,4608.661392134901
32.195687318117244,38.71292813311793,104.76552784180389,147.78479411118607,4641.541062595776
30.113002617631494,41.58324856285069,125.74870077882115,94.86647989400242,4742.688568146695
28.249031822029483,41.34257084198545,138.05007982302408,86.55027684380009,4810.8080406691615
32.0654014835606,39.74048322188802,70.28796230912994,152.65629375370997,4880.249859231712
27.12387098964887,47.984166499198366,101.82204669984954,131.8876817040146,4936.182234107289
28.719742157289573,39.91669573050018,134.69111992501612,148.5407562124738,4963.131685974721
33.66546557405374,41.36716119582433,159.92167559828556,156.98497117554348,4993.060726456294
37.351343069822335,35.56060939417547,158.81614929024065,144.4419511132366,5078.829947132526
38.55273993112225,42.0546382320499,162.1326182113328,179.66942730663604,5102.59057631886
30.608524191663243,56.91207089128121,169.48582134887425,135.3181816478042,5202.675401920378
33.08273483649614,50.942717187367684,102.8572210194242,210.14779970895887,5267.969527247754
28.40815907411598,56.81937345626183,85.03499177218217,147.7494665179986,5416.988009179442
31.997345465804877,34.43318615562899,108.43848334215622,89.74115690633795,5540.389828130073
31.99816109659787,43.13324029211343,79.88066418818713,119.03875759176239,5600.94917683134
31.543820202879857,46.486003056288254,97.28178288731306,85.06766045334055,5684.620733400179
32.98354597250568,34.457951034313574,102.85306541061624,108.66207672581166,5736.043360856754
25.231987519972307,50.21275630410491,104.61641564052555,127.02942276069103,5777.909417774707
30.01339961334532,55.63498045659361,57.41687253743781,223.70521248436944,5788.229534908255
28.83080937987499,71.74115334223043,42.7308622525855,204.25974664596927,5877.437428379341
32.66073536106948,40.66819741325883,84.75020731909481,200.1118129683179,5936.8090469382605
33.287962642888004,41.99994267083468,112.83797518500471,176.68368550788398,6000.19043399339
30.920496747602247,45.8539813790627,127.75034690920656,183.4362317136459,6047.0389432504835
26.143013405551613,44.41045252077572,110.475038753266,197.69169999758074,6126.279795322826
27.82621310865108,49.64712046604311,56.905329473246326,243.08513171404553,6197.536205238014
31.44306759131635,35.04085317478388,89.32453715279416,93.01809192496597,6396.17345015614
27.725306500211687,44.28723955777912,72.88432555253326,157.11805649503404,6412.985071894442
29.67414480133477,40.07531965109814,81.3308579789142,175.90185861705172,6458.017818951601
31.686982971718653,46.05797310902862,97.45323349537193,214.18396314271862,6465.617847281162
29.597419035287444,40.873671908757544,128.8214020829296,182.66475195754677,6543.042755015478
27.47856580022977,42.51513185142191,137.69599962239633,196.3065620606119,6591.00374066534
29.679728851061192,38.8589720764264,60.78392527276409,168.78560143282277,6766.891772366926
34.52694675244212,35.63507515279494,80.02245687620727,209.37740315692335,6775.438118061632
27.939546270319205,43.332931474505045,92.60628732468534,230.91679073374792,6810.204444196742
28.377214464944746,41.268587915723586,71.72413828555976,185.0521013984126,6948.577957935358
32.11527077235233,88.69209837046606,59.30023933418936,92.39051969397624,72.50187182901601
25.054678304990524,76.78955599396616,103.81093265624246,77.23554843879171,132.10928460600917
28.467796669891396,74.98360068623379,59.71108279757146,168.14485041285712,153.69266943344624
32.056796370197155,35.08923174288322,116.35632396962541,90.48336818742006,281.01427972987415
36.36921319083307,35.505207431523026,100.41615880090242,148.4372440990536,304.2721764776879
26.324231142772902,56.60446053986813,97.3939644571619,163.24617949447168,351.43116436572535
29.682019754936313,47.6699832998279,127.24035974157295,149.61851027279917,410.78912693086363
25.596792329060357,39.417131180161654,174.0893891883293,81.61954441213541,514.2771428903133
28.99906117612659,32.34662010359658,73.74768091721592,192.15352715078998,577.753110652271
30.977939321824184,34.441091591073494,73.46005433546053,219.98905832332986,616.131856428312
35.7878713753087,39.77501044233165,62.91128526575012,222.73049872562754,683.795334190982
25.539721715959843,49.551759811161524,86.84881164633195,92.1031911402737,860.956515686273
28.16527309504992,52.0393391540613,53.852117491151446,142.05404676965387,908.8892234900834
29.705061432224504,47.80898449120602,71.9431632740448,109.70672276282768,995.8360680396969
34.614691091589464,49.694750961339345,80.57719224222397,153.1622911903673,1006.9510745144797
30.117293408094962,56.48351125408287,109.14783549571703,58.11708921303053,1141.1342706290743
31.364837144071274,64.17314636535488,73.82263741771693,116.57399237384729,1179.0653866990094
25.627694675659377,55.84558673081214,87.29507557258177,163.4093351789231,1202.8223078420235
29.560864824576342,62.25323393556363,103.03888338603058,95.45039342843921,1314.6966244253902
27.863324312948095,78.44331570825578,58.39790562962426,125.12752523508459,1385.1679291140872
29.883636125177684,59.89186111480265,73.37535869282765,159.04266934015703,1422.806474727035
27.298158458605677,40.706257745299965,107.39548387880356,107.22428990941664,1532.3758100078742
28.742383431182798,36.66966147275375,109.41409465520671,98.62406409940621,1611.5497963414505
32.10956664166239,32.7914487796377,68.88069580310072,162.3879527946492,1658.83033598095
30.375419263061662,39.383121080225145,68.38401053334483,191.34105148029653,1695.5163976430717
31.404232194497652,45.948685276397924,68.09283810819211,213.36736232640243,1736.1868820945097
31.007541251920955,46.69749100490728,55.763722327918515,201.88999281538713,1829.641252599866
27.26930938305412,54.7034867285338,77.25506471220663,75.00723570695183,2000.7649034692536
31.189239346626007,42.26425349553734,108.48260539129508,108.50585628406121,2014.5580454824803
35.70789106348063,32.93324913695958,141.0362129201269,121.586410836781,2043.7362360426519
37.71439975316072,44.86214203033925,131.83850626637027,83.02555502248627,2147.5593969276433
42.138248646718395,43.72951463058867,118.64926850772557,156.66077028695224,2153.822197928015
25.571352378205184,54.24412114025966,127.75001369717486,133.40437591479565,2244.0301368695646
29.71728048791586,53.599277910197884,72.91278130624383,236.18475527563493,2262.5859050200074
25.177982853115672,71.16884354355483,70.3310737760563,282.4209641930325,2275.9011356342407
29.928469620884727,61.012255752289555,80.63506985785702,313.6198204146117,2309.804384354357
31.18007336918897,40.570727620704574,95.37996261540724,293.65701768503857,2404.2122187096606
31.543688252344495,54.010873558268166,54.621605062254716,210.88429012701891,2583.9395430001136
25.588969543445096,52.851525638274246,88.1387324899827,215.37913392240924,2623.0416384058885
30.499549518654486,61.89672048811412,103.50714236810683,132.47718688909052,2746.6194007360336
26.589772540526774,40.32718254978715,124.52357110677579,97.27839521828933,2856.2810785846204
26.815400954826348,54.62791426985913,75.62308373168743,120.66730549496437,2937.266295548662
29.55437138234256,40.88719210942601,85.25905021047103,152.48805372423428,2976.8113325735258
30.359809218704065,37.91416508997213,86.07252624256009,165.33151392553071,3035.321985523233
32.953852359892366,38.14476426272681,79.53332059465855,176.56135136391492,3097.806711418807
32.99659423720776,45.74407310179437,99.96056314412851,197.79831602231837,3118.5004534945506
30.945591402213697,55.059174309902836,89.58245331818254,123.32559974658895,3266.0871812231117
35.684500166355924,58.470102227194715,109.30337080749752,91.12667118725064,3340.4153556117008
28.66436356232741,48.10132057232322,86.7435090971837,138.6099299290246,3402.8808768391405
26.97735407242617,50.44547467332203,64.25769678036534,194.8847158294013,3438.4347586444846
30.290716330294522,39.13247998179065,100.24917540466252,206.29875927214124,3469.0288690111106
32.306895711953,33.66900041202866,63.550234114408916,305.74281838704684,3479.731051374562
37.29612589433809,42.38929222401906,42.95306046027058,250.72198810688744,3611.639533314484
25.411186512278626,63.30849217513656,56.21223023766662,74.16744087193595,3835.9006502029815
28.550286394660137,32.0497355084021,89.17253011604186,118.1405927126236,3857.0868552682714
31.836601392454405,40.75224762330276,104.70609413282737,79.24692595267373,3938.458130898741
31.43074725470183,54.261741871703165,61.2848872278198,145.1770710743565,3972.845552571418
26.305710560029183,51.8009112423778,64.64788465713666,113.75800893273882,4078.487484607717
25.483343019039488,55.06084063293477,79.0430801242451,81.76668864567421,4163.646047578106
27.708664214085164,34.94079518692668,84.90278995372967,140.7378437164976,4186.709906928761
27.632212253539908,43.33929747256203,59.21062157505197,171.9297432736259,4242.88812542522
28.419686197287742,45.83698459130461,60.52746091401557,228.565350561715,4251.650517735677
28.832481700546637,38.816846435530124,74.79983228666683,203.0582364707735,4339.492603106482
29.293530032401108,50.70282754379891,49.527941013311995,150.1292678161039,4475.346433594384
30.977985567956665,56.90255446928869,47.15102334099756,186.22895895300834,4503.739477668748
33.802323153102755,53.94210365377226,76.83176537147648,199.19915038340454,4531.224657438243
34.82070192957201,46.526590696061604,64.46778726966221,231.68204761847255,4587.502872486231
25.67159480487824,62.41217463228483,82.8211474349423,104.15348737606507,4759.9415957518295
26.25145430055979,71.59904004755424,102.18798199217802,66.87990446739671,4838.081619192311
25.17726054671052,69.22688709178237,60.01225056647544,171.57166407944058,4849.011937715592
25.1749402934633,46.5290903211806,99.03464504805115,156.75181136228028,4917.509512975025
28.7459243020461,55.233200233682616,52.75033696795357,152.47899563348597,5025.791542862832
33.031573092551525,57.594867854413394,59.693133511953675,162.37625436999377,5072.3041711710885
26.550809148711956,72.3846865642899,59.386223361642266,153.69650270547166,5142.981778219885
27.03992985616409,62.800344302086856,72.99055652719454,147.30892956478863,5214.860239749767
25.138546570117565,57.83945791993349,102.71627677947512,66.10502993723031,5343.200688793245
26.656072046080176,37.21813303817391,137.91021294861443,97.34686427683758,5365.868717690295
30.096524596280947,41.31259792224904,157.4067008413038,88.00749964735253,5418.1766769928145
34.27709959841328,46.64888720276287,127.15088636253935,150.75536498825545,5446.16776184803
38.36809409367197,38.25797902534121,64.55737325863146,238.12239669274385,5495.694156929612
41.7034582751675,44.32398143272094,62.52664089775535,163.04166327325171,5633.404256121105
25.233968272711948,66.12656384840636,54.88323170459266,173.6038158363243,5695.152420337966
26.962037469379787,50.02754029268881,77.11195478375852,91.58715330076137,5839.311314153412
25.595445480091342,58.12235495401644,57.308670372359174,126.24770024042354,5887.72582895311
30.107538740323022,44.70166536191081,88.34531472748074,114.6370761501307,5947.208405020156
27.041445073036737,51.61421358504403,114.86330097726925,69.79016876596498,6031.690871598686
31.69907255464885,56.41436466161662,115.12442156423009,118.89899587228835,6042.863145347216
25.254282003067182,76.72457528715404,63.61469659310174,131.63943646683686,6137.7670096498405
25.16614436346785,91.39957624783162,46.916539943704585,93.47889606875943,6248.038843376236
29.44457979138906,89.9025547673428,56.29900454210137,125.72795877376937,6273.625902125397
27.70564356660102,92.88269089152226,68.4785937546666,95.51057157450467,6360.422500212705
29.106301337243107,64.85483552568442,105.40208034018823,148.981865325017,6366.654917471867
26.638623431745415,77.21923349285505,123.18697155162886,130.7722186890085,6427.182952834762
30.396875794345007,60.315673808713285,68.92666916666008,255.00947335761128,6440.35130787267
25.616630571708107,64.10966740765767,75.38861734279881,161.51437488833656,6598.3707097894985
27.165480964024958,57.867018503994686,101.02891958819536,135.32987557614922,6673.608705367636
28.14333512485082,39.711794887342464,111.40981811446383,185.5623482317569,6700.172703641586
29.985856285941555,44.82140645685876,114.4201636558926,173.90365751794627,6771.868916083361
30.93169307708316,45.16976323826047,94.89548665904564,129.3763118363829,6904.626745189228
33.824592509531314,40.477079106844,131.28095689317885,59.891508168041696,7009.525863322405
59.78643973023634,60.8298729880226,72.47580962918401,74.0960050234871,77.81187262906995
26.789298784488892,80.8615429805952,97.87592919945256,81.27807498742547,128.19515404803786
27.157767191573317,62.51710824454967,125.9819961228171,119.16448183892174,150.17864660213817
30.004627584108192,65.1606192113399,62.56477528069666,185.18826135868704,212.0817165651682
25.459826973265347,64.34058886959542,72.74763293187111,196.435643271452,266.0163079538161
27.3560449124435,57.3453767370648,106.05786653137693,137.4432604848306,366.7974513342842
32.046578464022865,46.49802323080364,125.13852303324312,85.76590964230608,475.55096562962433
27.525830415665446,42.21693732202807,152.17659389311075,126.06469197156832,487.01594639762743
26.83207432092241,56.42464626467082,86.1405154474729,158.34589257265304,577.2568713942809
27.538954607171647,58.67892961877719,78.17306040975777,223.75086147753697,586.8581938867565
25.847661640925743,37.203392373301554,118.12320259890032,246.56525264747376,617.2604907393986
28.140703302591128,36.523702460697734,119.7035729608966,264.3946031864961,666.2374180893185
27.752516833722023,50.5671223091382,111.75107723685707,212.5614814481558,782.3678021721269
31.586250548079377,34.805259550300676,114.84286248101883,181.69670194580456,892.0689254747965
30.9147441494952,49.602314611983374,72.16429740917364,175.1671365317928,997.1515072975549
29.466947539706325,64.04218194896568,56.877091328288444,127.8291571614001,1116.7846220216393
29.211923734455034,71.88058463463344,72.1373204338454,129.69005707941616,1162.0801141176498
31.394472041301988,68.7274048025141,88.23343637183198,105.55673739467505,1241.0879493896769
25.79073600581729,88.12009398341067,96.04828847913707,141.8472459405389,1253.1936355910962
25.189059970260427,85.84979726720084,109.89705764178396,147.08347214731182,1306.980612973443
29.032790193800373,75.82292378008816,147.3330459446415,73.93928878702589,1418.871951294444
31.31875800121038,34.99266349969893,181.62584202709024,136.54444690591728,1430.518289566083
29.92980773107828,49.56883295337094,153.12708603394785,183.3058172914475,1469.0684559901551
32.88521362048776,56.631778902031805,79.90815809172555,266.409550221037,1519.1652991647177
26.304775404652595,49.482478639788674,90.35595581680994,323.0529311044677,1535.803859034281
27.56226099535847,55.193429121478026,83.18754522137843,112.94310480125793,1816.1136598605272
27.66234070051013,55.69139381482865,114.99982361708467,86.11587227664015,1880.5305695909365
27.011725203566773,40.9632198643174,83.85456473020704,155.71004939490274,1927.460440807006
30.760653885112344,32.17936959961962,75.83730213586347,202.62937857962712,1963.5932957997775
33.40782085984711,34.66859522138871,55.51789681577425,202.21290090066265,2049.192786202327
36.32855054314903,42.256252338995175,64.1687500254857,163.43701787014356,2138.8094292222263
28.904621140654736,63.00953514788088,75.96675579862112,84.05716570746507,2263.061922205378
26.987133751949727,59.73433782308979,84.01010560192138,141.69822431160082,2272.570198511438
29.533819315871355,36.687540348249236,90.40398350580419,201.52941759555995,2296.845239234515
27.505167601657973,50.990131438934455,92.2409910085052,230.4025316070745,2323.8611783438273
28.50047238776346,43.25780865560603,95.25498705669435,154.6806204197776,2473.306111480158
26.3211393874044,45.464542222614725,68.31563547343825,211.1791844106581,2513.719498505884
31.31072061867702,48.81400349717768,62.53777369261607,196.1993428224212,2596.1381593691076
35.059342407753206,44.26339464281081,58.88574041382271,198.22428016899394,2668.5672423666188
36.21495107490433,57.82441571613605,42.75204046661745,252.7480121558843,2685.460580586457
36.02909740199036,47.87126608456036,77.04822544494063,245.06171738067684,2738.9896936878313
29.68201743875722,51.80317847361285,98.20027682567408,190.30214444143758,2845.012382820518
31.32366541252744,45.84129280106758,114.0312601344083,160.0772124169145,2933.7265692350816
30.38232424929924,55.5640475939518,100.10178276708544,157.23330881556774,3011.718536574095
30.453464960571075,36.54841539760561,114.10473699003424,202.4357199908238,3041.4576626609646
32.11724177072346,37.328864494117106,73.75102013025082,167.48775623280665,3184.315117372101
25.41635798918174,43.81337267636301,87.88085260877136,195.83506350811177,3212.054353217571
29.82286355356545,43.164841664205376,106.71335335020649,93.42253180469652,3361.8764096273253
32.59135548634854,46.85298569535196,109.6759859003764,81.21648309612647,3434.6631898217956
34.637009979846,50.58135542181988,136.84204168458638,94.22709147336452,3458.7125014403823
29.85430132459175,43.336362086971235,77.71236434811546,189.3543034996817,3504.742668740639
32.315040750052425,38.79359875370679,97.18556491001192,108.67823625694962,3638.0275593292786
33.80304106308198,39.416601753577716,125.61804643195366,80.75781389294339,3705.4044968584426
38.29956439161497,48.61124430531812,119.03053328851946,97.79836630184342,3751.2602917127033
26.42721512906398,49.31053011786836,69.41423552341683,171.41368781709514,3808.434331412555
26.41492607973595,55.485967255378284,80.1891882326738,193.8811701272919,3839.028748304919
28.893765837060666,41.926731582594094,70.07360500664433,242.90448433681075,3881.2014132368895
28.707583843740625,40.57696300305155,69.71853024985887,188.82588082679834,4007.17104207655
31.432979884109493,37.13001558792496,90.52031291378336,75.00277748806226,4170.913914126119
34.579796775582025,32.52313960796806,97.52081105042754,94.1698768979819,4216.20637566804
39.252985590765114,36.868543931473205,85.67134099243123,138.48992904764643,4244.7172004376835
33.79727388569232,57.01307294204235,44.00957300859559,126.58328305412088,4353.596797109548
34.74179947816632,52.499175395756446,69.50654343703181,100.17264080321902,4428.079840885825
25.007566198748133,46.65509671968336,97.72316727011125,145.0504614902854,4440.563708321171
27.676905054017464,38.430959625125396,86.13009007095505,190.62238567030957,4482.139659579592
30.472823551167952,32.423717255841574,109.72429672030017,208.99045580832976,4513.38870666436
35.382711456620186,37.53579241154415,91.53075679200293,166.3641184688803,4634.186620870952
32.6760536895442,45.9003204829265,115.96843730767036,90.19584826930084,4750.259340250557
35.15607093107972,45.61430594999854,57.52857360949187,196.10422263660615,4770.596826872823
27.88510935114096,51.90965779908991,64.51692385347646,182.74386156048914,4847.944447435802
26.482884465652987,63.15699163207845,53.09058697244062,214.56013135887088,4887.709405570956
31.13353876540545,61.51576041632192,63.08993773168849,212.76436587345293,4946.49639721313
32.66307612104758,72.40061268638993,44.40017895438689,213.02423011832047,5022.511902119853
36.95507103720969,53.05699609275204,85.62694779354386,70.9602832040014,5208.4007018724915
29.02467355261519,53.24158347659981,121.71080269931393,92.74104385929871,5228.281896412171
25.34922403775515,39.396735223189474,123.90777333049866,116.06154460146598,5290.284722807089
26.62613673262556,34.82979201004585,82.84762283829342,164.80805388956014,5355.888394529473
27.23602231644582,41.76389420566152,101.18136630818276,75.83007256432342,5488.988644605384
28.00920309349535,36.27801848521911,96.51932669250368,128.3677006415183,5515.825751087262
27.186504617068987,44.76296278245765,90.5838136726965,174.68644040704703,5537.780278520728
29.6079473858909,47.078104794984455,92.70160887658311,136.252206199155,5639.360132743384
25.137979998953277,46.85595215952115,87.61313728717607,157.17129834047785,5698.221632213869
26.129734491718146,34.63740388261106,123.27204221762747,163.8034577524294,5737.157361655612
25.766996696686,49.99889664788045,89.8831305444736,194.01147655854294,5795.339499552415
26.92559285938156,53.29040157554624,112.58751833001588,222.8370963317411,5809.359390903313
29.921712806157135,63.09568684384069,118.31226390410572,196.1757331981658,5887.494603247729
32.51516274578531,62.82951279988205,148.11678345152816,159.74949030722294,5961.78905069558
28.309522040868693,63.39101647654308,184.27601582031875,158.04287375422484,6000.980571908043
29.93191081335566,66.31364093532869,67.27248628512862,274.68064487489096,6066.801317091295
31.25439128387516,66.0949630834707,74.89634284828816,156.11479298499177,6246.639509799373
28.41537588389268,40.4971836135824,89.10523458373662,203.01800907682428,6283.964196841963
27.099091480462363,46.32122292084505,76.13192787625536,252.18264314873062,6313.265114573705
30.629391107083336,37.58257060494648,101.43195485248148,240.1411702448879,6375.2149131906
27.058175165589546,53.09449867323729,112.30538210284494,194.84216802174055,6467.699776036587
30.542432204369423,38.07377026161089,136.83045546609586,206.37250110318934,6513.180840964734
28.055728246821406,49.48689167008256,133.9868314050971,90.29265351534667,6693.177895162651
26.199090154668426,45.90951428653602,86.19910657644124,183.0648665788749,6723.627422403478
29.643094607956833,35.682090855127846,97.07971027951875,173.0030084324269,6799.592095824968
34.3264708779874,39.693826579672326,108.61160942010848,130.98924048552894,6891.378852636702
29.224751782482493,40.553398842091326,105.47092977061541,195.0921041915239,6904.658815413286
34.02274710519576,77.2805592944521,69.52392932515079,103.29563897797004,60.8771252972313
34.908619264072726,38.04883152180237,116.49879690298081,110.43185637973836,115.11189593140573
26.109083166398925,45.66278732265339,66.22981059465549,161.64620486554418,185.35211405074799
31.00208764058966,46.75103940794418,75.11176560348302,125.41814396946312,276.71696337852
29.37517870110932,48.79082632862344,81.94940180432182,104.1942125067001,360.6903806592453
26.61635799331158,63.72458586805934,63.000396791502986,111.76439539749086,429.8942639496352
25.97259410693084,64.64621390035012,84.21030104331386,102.53401677138191,487.6368741780232
27.62084730608673,52.20672568065551,68.66071755497555,138.64147672153854,547.8702327367437
26.28663155960743,52.25145177911283,81.43678467365523,150.11132415041288,594.9138078372116
27.0770410094411,35.77522023651479,85.30253687392026,158.05399912725923,668.7912027528646
30.277896088654053,46.01653997724099,61.303281449708244,213.1630714276976,694.2392110566991
33.51036890534338,50.48497162537919,47.81322283223994,211.9417823615996,771.2496542754379
33.514095147624154,59.14508842176536,47.62290234671434,233.9770954081563,810.7408186757399
36.673299396286275,42.13060206333135,95.73183810519006,170.80362355933454,909.6606368758578
38.10927676607595,42.47283775287884,65.16139271655926,204.60678320426712,974.6497095602189
34.93119940792834,40.77757456833354,91.99745564861357,131.35843759521464,1095.93533277991
28.455486260130193,57.552532437595325,60.55176589699116,178.2078169492732,1140.23239845601
26.057573314896725,65.35528162479419,61.125102867190385,131.14498737251756,1251.317054820601
25.502410158554557,66.83873981619979,72.86496642821918,102.99697114180448,1336.796912455222
27.865354296921886,49.74605542503782,116.06481280510954,135.97104302725188,1345.3527344456788
32.12299823707441,33.38294716854255,112.50496309485776,179.08559103212923,1387.903500467396
30.910297339407293,43.82119914535155,52.97394864794974,171.68613099677526,1515.6084238705162
31.916787829358018,54.11715249419385,72.14200026762418,80.59484681090578,1646.2292125979181
26.75734857150198,44.515374081629005,120.34088408883505,78.49107989925625,1684.8953133587777
28.31737824588797,48.624606932570224,73.61553457487926,129.90655039026066,1744.535929856402
31.373069550677993,54.44109718299912,69.76122010649932,88.16997805350016,1851.2546351063233
29.404645971475258,51.39912263104717,99.16202058317049,97.6708971584401,1887.363313655867
29.462832297749497,50.50250342565255,127.42695269082166,86.03656089637141,1941.571150689405
33.43496528180172,42.99197914600859,158.18815181276923,92.68455472262883,1977.7003490367917
38.00325244360048,38.9425818388824,144.94611560793697,135.71688135217755,2017.3911687574027
35.359119634538914,40.16418684960514,151.27037761718137,83.00993011313798,2135.1963857855367
37.88846482227961,45.05147221497644,116.09622837062805,144.37976506578707,2171.584069526329
29.75294476432089,45.412813816783896,141.9679053933719,86.79515652324241,2281.071179502281
31.789435963352854,48.57449571483178,102.79880885206626,137.84850438358694,2333.9887550861627
30.170224363989643,44.11637514216687,100.2906799536199,95.65937603067078,2454.7633445095535
30.064715072446294,43.70498357621606,76.42465943821546,125.659788694371,2519.1458532187517
31.687564875800554,36.04566577122517,62.18916056224248,130.9598880075084,2604.117720783224
32.605443475174745,49.28368562345175,61.58211738320119,109.8714875649101,2681.6572659532626
32.70614177586411,40.007403574199785,80.17597618735525,145.52679954034394,2706.583678922237
33.24458125299821,49.83279972076772,95.72374146352982,180.0669406179827,2716.131936944722
26.96314056028529,63.0135176143957,85.95487704180135,92.82961759734994,2876.238847186168
29.456158530333205,72.2883136621862,86.65814079907507,76.79632494329317,2949.801062065113
29.37283609298435,64.78836048476421,65.415688490674,114.31978808116145,3011.1033268504166
29.269478503355018,66.52786980703573,58.90616184932671,113.33150794996666,3086.9649818903163
31.32692160743694,41.78309576265109,107.24243816558274,59.94759267159084,3184.699951792739
